productId,Member_number,Date,items,productName,price,Category
30,2299,10-11-2015,3,turkey,12.5,Fresh Food
30,3677,01-09-2015,3,turkey,12.5,Fresh Food
57,3947,13-06-2015,2,meat,8.5,Fresh Food
1,2475,23-07-2015,1,tropical fruit,7.8,Fresh Food
39,4677,09-04-2015,2,detergent,5.5,Household & Hygiene
61,1890,27-05-2015,1,liquor,8.5,Beverages
7,3645,05-12-2015,1,citrus fruit,1.5,Fresh Food
2,4951,24-11-2015,1,whole milk,1.8,Dairy
9,1718,14-03-2015,1,frankfurter,5.5,Fresh Food
9,1304,17-08-2015,2,frankfurter,5.5,Fresh Food
115,2018,25-08-2015,3,waffles,2.5,Bakery & Sweets
2,3232,10-06-2015,3,whole milk,1.8,Dairy
26,4905,25-11-2015,3,berries,10.8,Fresh Food
9,1238,01-03-2015,3,frankfurter,5.5,Fresh Food
7,4892,13-04-2015,3,citrus fruit,1.5,Fresh Food
38,4152,18-06-2015,3,soda,0.8,Beverages
23,1790,05-02-2015,2,pork,7.2,Fresh Food
9,1874,10-02-2015,1,frankfurter,5.5,Fresh Food
29,4708,06-06-2015,3,ham,15.2,Fresh Food
7,3852,01-04-2015,2,citrus fruit,1.5,Fresh Food
10,4688,08-05-2015,3,chicken,7.2,Fresh Food
2,1042,16-10-2015,3,whole milk,1.8,Dairy
1,4908,20-05-2015,1,tropical fruit,7.8,Fresh Food
45,1780,12-07-2015,1,curd,9.8,Dairy
19,1438,11-05-2015,1,sausage,3.1,Fresh Food
21,1265,19-01-2015,3,hamburger meat,12.3,Fresh Food
7,3669,10-02-2015,3,citrus fruit,1.5,Fresh Food
19,2412,13-03-2015,3,sausage,3.1,Fresh Food
32,1818,10-09-2015,1,red/blush wine,12.2,Beverages
4,2601,27-06-2015,2,other vegetables,0.8,Fresh Food
29,1905,31-07-2015,3,ham,15.2,Fresh Food
8,1407,26-06-2015,3,beef,19.5,Fresh Food
3,3754,02-01-2015,3,pip fruit,3.0,Fresh Food
8,2743,05-05-2015,2,beef,19.5,Fresh Food
2,2211,22-09-2015,3,whole milk,1.8,Dairy
23,4138,12-06-2015,2,pork,7.2,Fresh Food
9,4141,12-11-2015,3,frankfurter,5.5,Fresh Food
32,4826,15-06-2015,2,red/blush wine,12.2,Beverages
17,2685,07-10-2015,3,bottled water,0.5,Beverages
29,3793,02-07-2015,1,ham,15.2,Fresh Food
38,4687,23-09-2015,1,soda,0.8,Beverages
38,2277,18-01-2015,1,soda,0.8,Beverages
18,4518,20-07-2015,1,yogurt,2.2,Dairy
55,1997,28-12-2015,3,cleaner,11.8,Household & Hygiene
9,4114,07-08-2015,1,frankfurter,5.5,Fresh Food
9,1097,25-09-2015,2,frankfurter,5.5,Fresh Food
3,2568,22-09-2015,1,pip fruit,3.0,Fresh Food
29,1997,20-08-2015,1,ham,15.2,Fresh Food
54,4987,07-01-2015,1,condensed milk,3.5,Dairy
38,2404,02-06-2015,3,soda,0.8,Beverages
8,1619,04-03-2015,1,beef,19.5,Fresh Food
5,3640,13-03-2015,2,rolls/buns,1.2,Bakery & Sweets
23,4537,27-10-2015,1,pork,7.2,Fresh Food
19,3519,30-07-2015,1,sausage,3.1,Fresh Food
19,3587,08-06-2015,1,sausage,3.1,Fresh Food
11,1232,01-07-2015,2,butter,3.2,Dairy
26,2597,15-08-2015,1,berries,10.8,Fresh Food
19,1878,10-01-2015,2,sausage,3.1,Fresh Food
19,2860,01-03-2015,2,sausage,3.1,Fresh Food
19,4006,14-06-2015,1,sausage,3.1,Fresh Food
21,4536,13-09-2015,2,hamburger meat,12.3,Fresh Food
4,4180,04-06-2015,3,other vegetables,0.8,Fresh Food
38,1384,23-03-2015,1,soda,0.8,Beverages
19,3322,11-10-2015,1,sausage,3.1,Fresh Food
5,2543,13-08-2015,2,rolls/buns,1.2,Bakery & Sweets
8,3763,27-06-2015,2,beef,19.5,Fresh Food
19,4459,08-02-2015,1,sausage,3.1,Fresh Food
23,2736,25-05-2015,3,pork,7.2,Fresh Food
5,1549,18-03-2015,2,rolls/buns,1.2,Bakery & Sweets
3,2047,20-12-2015,2,pip fruit,3.0,Fresh Food
2,3754,22-01-2015,3,whole milk,1.8,Dairy
9,2667,16-06-2015,3,frankfurter,5.5,Fresh Food
23,1829,19-06-2015,1,pork,7.2,Fresh Food
19,1376,30-06-2015,3,sausage,3.1,Fresh Food
13,2953,04-01-2015,1,packaged fruit/vegetables,3.5,Fresh Food
27,3465,14-06-2015,3,coffee,8.5,Beverages
4,3120,23-12-2015,2,other vegetables,0.8,Fresh Food
19,1301,07-01-2015,1,sausage,3.1,Fresh Food
29,1865,18-10-2015,1,ham,15.2,Fresh Food
17,2772,04-12-2015,1,bottled water,0.5,Beverages
17,1875,22-05-2015,3,bottled water,0.5,Beverages
29,3358,29-03-2015,2,ham,15.2,Fresh Food
1,3255,05-11-2015,1,tropical fruit,7.8,Fresh Food
1,3877,27-05-2015,1,tropical fruit,7.8,Fresh Food
26,1480,24-08-2015,1,berries,10.8,Fresh Food
2,2850,27-03-2015,1,whole milk,1.8,Dairy
99,1699,07-07-2015,2,canned vegetables,5.7,Frozen & Processed Food
4,3258,20-05-2015,3,other vegetables,0.8,Fresh Food
3,4717,03-05-2015,2,pip fruit,3.0,Fresh Food
4,3307,28-06-2015,1,other vegetables,0.8,Fresh Food
1,2332,15-12-2015,2,tropical fruit,7.8,Fresh Food
5,2431,27-10-2015,1,rolls/buns,1.2,Bakery & Sweets
9,2312,26-03-2015,3,frankfurter,5.5,Fresh Food
22,2232,15-01-2015,3,root vegetables,1.8,Fresh Food
10,3998,14-12-2015,3,chicken,7.2,Fresh Food
57,3054,28-06-2015,1,meat,8.5,Fresh Food
25,4550,26-03-2015,2,canned beer,1.1,Beverages
9,1075,20-07-2015,3,frankfurter,5.5,Fresh Food
29,3898,11-04-2015,1,ham,15.2,Fresh Food
10,3374,27-08-2015,1,chicken,7.2,Fresh Food
2,4262,25-04-2015,2,whole milk,1.8,Dairy
26,1151,17-09-2015,3,berries,10.8,Fresh Food
23,3669,17-01-2015,1,pork,7.2,Fresh Food
104,4222,27-12-2015,2,cat food,11.2,Pet Care
4,1914,04-06-2015,3,other vegetables,0.8,Fresh Food
2,1306,20-11-2015,2,whole milk,1.8,Dairy
136,4229,20-08-2015,2,dishes,6.8,Specialty & Seasonal
2,2145,12-12-2015,1,whole milk,1.8,Dairy
2,1977,12-01-2015,1,whole milk,1.8,Dairy
23,4552,19-06-2015,1,pork,7.2,Fresh Food
19,4013,18-03-2015,2,sausage,3.1,Fresh Food
74,4566,30-08-2015,1,whipped/sour cream,5.5,Dairy
23,3111,23-12-2015,2,pork,7.2,Fresh Food
14,3699,12-12-2015,2,chocolate,11.5,Bakery & Sweets
119,2895,14-08-2015,1,long life bakery product,9.9,Bakery & Sweets
8,3868,19-08-2015,3,beef,19.5,Fresh Food
9,3215,24-04-2015,3,frankfurter,5.5,Fresh Food
1,2461,04-10-2015,3,tropical fruit,7.8,Fresh Food
1,1452,25-11-2015,2,tropical fruit,7.8,Fresh Food
9,4618,16-12-2015,2,frankfurter,5.5,Fresh Food
19,4721,23-05-2015,2,sausage,3.1,Fresh Food
22,2712,21-06-2015,1,root vegetables,1.8,Fresh Food
23,1458,24-08-2015,2,pork,7.2,Fresh Food
10,3746,09-11-2015,1,chicken,7.2,Fresh Food
4,3596,20-04-2015,1,other vegetables,0.8,Fresh Food
2,4120,11-12-2015,3,whole milk,1.8,Dairy
74,3215,21-07-2015,3,whipped/sour cream,5.5,Dairy
108,1674,02-04-2015,3,zwieback,12.3,Snacks
23,3310,14-05-2015,1,pork,7.2,Fresh Food
5,4783,01-06-2015,1,rolls/buns,1.2,Bakery & Sweets
22,3741,14-06-2015,1,root vegetables,1.8,Fresh Food
7,2466,10-10-2015,2,citrus fruit,1.5,Fresh Food
3,1653,07-12-2015,1,pip fruit,3.0,Fresh Food
19,2070,28-06-2015,3,sausage,3.1,Fresh Food
9,1749,04-01-2015,3,frankfurter,5.5,Fresh Food
10,2625,18-02-2015,1,chicken,7.2,Fresh Food
19,3002,21-01-2015,1,sausage,3.1,Fresh Food
119,1064,25-07-2015,3,long life bakery product,9.9,Bakery & Sweets
7,2127,19-11-2015,1,citrus fruit,1.5,Fresh Food
4,4392,16-08-2015,3,other vegetables,0.8,Fresh Food
3,1649,26-05-2015,2,pip fruit,3.0,Fresh Food
1,4375,29-04-2015,3,tropical fruit,7.8,Fresh Food
66,1699,25-09-2015,2,onions,1.3,Fresh Food
22,2682,01-12-2015,1,root vegetables,1.8,Fresh Food
5,2022,03-06-2015,1,rolls/buns,1.2,Bakery & Sweets
9,2669,29-03-2015,2,frankfurter,5.5,Fresh Food
30,3025,19-10-2015,1,turkey,12.5,Fresh Food
16,3019,19-12-2015,2,butter milk,6.1,Dairy
2,4801,04-08-2015,1,whole milk,1.8,Dairy
66,3679,25-09-2015,3,onions,1.3,Fresh Food
37,3380,16-02-2015,1,herbs,6.5,Fresh Food
26,3354,29-11-2015,3,berries,10.8,Fresh Food
58,1756,23-09-2015,3,ice cream,1.8,Frozen & Processed Food
74,3172,01-03-2015,2,whipped/sour cream,5.5,Dairy
10,3341,15-12-2015,1,chicken,7.2,Fresh Food
50,1113,05-08-2015,2,bottled beer,1.8,Beverages
114,3339,08-12-2015,1,napkins,21.8,Household & Hygiene
19,3015,10-10-2015,3,sausage,3.1,Fresh Food
1,3144,27-04-2015,3,tropical fruit,7.8,Fresh Food
40,4106,06-03-2015,1,grapes,9.4,Fresh Food
8,1798,01-01-2015,1,beef,19.5,Fresh Food
74,1493,22-05-2015,2,whipped/sour cream,5.5,Dairy
73,4454,23-12-2015,1,oil,3.4,Pantry Staples
4,2935,09-01-2015,1,other vegetables,0.8,Fresh Food
58,3328,12-09-2015,1,ice cream,1.8,Frozen & Processed Food
9,3915,30-09-2015,2,frankfurter,5.5,Fresh Food
59,1968,21-08-2015,1,hard cheese,4.5,Dairy
25,4355,13-03-2015,3,canned beer,1.1,Beverages
4,1580,07-08-2015,2,other vegetables,0.8,Fresh Food
2,3703,24-01-2015,2,whole milk,1.8,Dairy
19,1497,18-04-2015,3,sausage,3.1,Fresh Food
22,1340,13-03-2015,3,root vegetables,1.8,Fresh Food
4,1102,27-06-2015,3,other vegetables,0.8,Fresh Food
76,4223,07-10-2015,1,sliced cheese,4.2,Dairy
2,4190,27-12-2015,3,whole milk,1.8,Dairy
18,4695,22-07-2015,1,yogurt,2.2,Dairy
9,1421,23-02-2015,2,frankfurter,5.5,Fresh Food
19,3293,09-05-2015,2,sausage,3.1,Fresh Food
7,3543,25-02-2015,3,citrus fruit,1.5,Fresh Food
9,1153,26-10-2015,1,frankfurter,5.5,Fresh Food
17,4097,14-11-2015,3,bottled water,0.5,Beverages
48,1073,03-12-2015,3,finished products,6.5,Frozen & Processed Food
144,3390,21-02-2015,1,abrasive cleaner,6.38,Household & Hygiene
51,1768,19-05-2015,3,dessert,1.15,Bakery & Sweets
4,1186,26-04-2015,2,other vegetables,0.8,Fresh Food
45,4138,04-09-2015,3,curd,9.8,Dairy
50,2816,11-10-2015,1,bottled beer,1.8,Beverages
74,2568,19-05-2015,1,whipped/sour cream,5.5,Dairy
9,4512,07-03-2015,2,frankfurter,5.5,Fresh Food
38,1628,19-11-2015,1,soda,0.8,Beverages
79,3911,05-03-2015,1,specialty cheese,12.14,Dairy
4,3736,31-03-2015,2,other vegetables,0.8,Fresh Food
28,4644,02-07-2015,3,misc. beverages,1.2,Beverages
17,1583,31-05-2015,2,bottled water,0.5,Beverages
38,3338,17-08-2015,3,soda,0.8,Beverages
4,2427,08-01-2015,2,other vegetables,0.8,Fresh Food
7,1302,26-08-2015,3,citrus fruit,1.5,Fresh Food
22,4499,29-10-2015,2,root vegetables,1.8,Fresh Food
30,1785,03-02-2015,3,turkey,12.5,Fresh Food
18,3961,24-12-2015,2,yogurt,2.2,Dairy
7,2326,16-07-2015,3,citrus fruit,1.5,Fresh Food
3,1319,18-08-2015,2,pip fruit,3.0,Fresh Food
45,2370,06-05-2015,1,curd,9.8,Dairy
107,3118,27-03-2015,3,liver loaf,8.5,Fresh Food
2,1067,05-03-2015,2,whole milk,1.8,Dairy
8,2870,25-10-2015,3,beef,19.5,Fresh Food
58,3843,17-10-2015,3,ice cream,1.8,Frozen & Processed Food
8,1978,06-03-2015,2,beef,19.5,Fresh Food
23,1849,25-06-2015,3,pork,7.2,Fresh Food
3,4077,04-08-2015,2,pip fruit,3.0,Fresh Food
10,2494,03-09-2015,1,chicken,7.2,Fresh Food
10,1442,31-08-2015,3,chicken,7.2,Fresh Food
143,3840,28-07-2015,1,liqueur,9.5,Specialty & Seasonal
26,4288,26-05-2015,3,berries,10.8,Fresh Food
19,4877,14-06-2015,3,sausage,3.1,Fresh Food
19,3215,31-01-2015,3,sausage,3.1,Fresh Food
4,2425,20-02-2015,2,other vegetables,0.8,Fresh Food
50,2345,17-12-2015,1,bottled beer,1.8,Beverages
19,1967,27-10-2015,3,sausage,3.1,Fresh Food
17,2231,03-12-2015,2,bottled water,0.5,Beverages
44,3946,13-02-2015,3,newspapers,3.2,Specialty & Seasonal
38,3062,01-08-2015,2,soda,0.8,Beverages
13,2389,13-11-2015,3,packaged fruit/vegetables,3.5,Fresh Food
51,3599,21-11-2015,1,dessert,1.15,Bakery & Sweets
21,1737,05-09-2015,1,hamburger meat,12.3,Fresh Food
83,3612,24-06-2015,3,white bread,0.3,Bakery & Sweets
19,4070,27-07-2015,2,sausage,3.1,Fresh Food
71,3206,29-06-2015,3,shopping bags,5.12,Household & Hygiene
71,4065,05-05-2015,2,shopping bags,5.12,Household & Hygiene
8,3804,21-06-2015,3,beef,19.5,Fresh Food
7,3308,23-10-2015,2,citrus fruit,1.5,Fresh Food
7,2594,21-05-2015,1,citrus fruit,1.5,Fresh Food
33,4521,15-09-2015,3,frozen potato products,3.0,Frozen & Processed Food
45,2226,20-02-2015,1,curd,9.8,Dairy
9,3620,16-05-2015,1,frankfurter,5.5,Fresh Food
74,1277,23-10-2015,3,whipped/sour cream,5.5,Dairy
2,3704,28-09-2015,3,whole milk,1.8,Dairy
24,3815,27-06-2015,2,pastry,3.1,Bakery & Sweets
2,1724,23-07-2015,2,whole milk,1.8,Dairy
2,1619,29-10-2015,1,whole milk,1.8,Dairy
7,2193,30-09-2015,2,citrus fruit,1.5,Fresh Food
2,4319,26-10-2015,2,whole milk,1.8,Dairy
73,1836,08-09-2015,3,oil,3.4,Pantry Staples
57,1593,31-01-2015,2,meat,8.5,Fresh Food
53,4082,18-01-2015,1,specialty chocolate,18.8,Bakery & Sweets
50,2934,13-09-2015,2,bottled beer,1.8,Beverages
58,2577,26-01-2015,1,ice cream,1.8,Frozen & Processed Food
4,4944,03-10-2015,3,other vegetables,0.8,Fresh Food
8,3439,25-08-2015,1,beef,19.5,Fresh Food
99,2475,07-05-2015,2,canned vegetables,5.7,Frozen & Processed Food
8,2492,11-05-2015,3,beef,19.5,Fresh Food
7,2337,10-05-2015,2,citrus fruit,1.5,Fresh Food
19,4779,09-11-2015,3,sausage,3.1,Fresh Food
17,2661,01-05-2015,3,bottled water,0.5,Beverages
1,1136,03-11-2015,2,tropical fruit,7.8,Fresh Food
4,4286,12-09-2015,2,other vegetables,0.8,Fresh Food
22,2810,29-01-2015,3,root vegetables,1.8,Fresh Food
51,3294,10-04-2015,3,dessert,1.15,Bakery & Sweets
100,1567,01-04-2015,2,chewing gum,0.5,Specialty & Seasonal
66,4381,19-08-2015,1,onions,1.3,Fresh Food
3,2340,10-10-2015,2,pip fruit,3.0,Fresh Food
38,2570,24-08-2015,3,soda,0.8,Beverages
13,4922,17-12-2015,2,packaged fruit/vegetables,3.5,Fresh Food
1,1339,23-05-2015,1,tropical fruit,7.8,Fresh Food
25,2245,03-04-2015,2,canned beer,1.1,Beverages
19,3583,23-09-2015,3,sausage,3.1,Fresh Food
38,3469,20-05-2015,2,soda,0.8,Beverages
2,4092,29-03-2015,3,whole milk,1.8,Dairy
91,1629,08-06-2015,3,frozen dessert,2.8,Frozen & Processed Food
7,4763,28-10-2015,2,citrus fruit,1.5,Fresh Food
27,4202,02-12-2015,3,coffee,8.5,Beverages
73,2314,02-11-2015,3,oil,3.4,Pantry Staples
1,2903,02-08-2015,1,tropical fruit,7.8,Fresh Food
38,4320,11-12-2015,1,soda,0.8,Beverages
10,4810,15-08-2015,1,chicken,7.2,Fresh Food
4,1700,30-10-2015,1,other vegetables,0.8,Fresh Food
51,3272,21-06-2015,3,dessert,1.15,Bakery & Sweets
19,3762,20-08-2015,2,sausage,3.1,Fresh Food
54,1125,12-05-2015,3,condensed milk,3.5,Dairy
20,3500,31-01-2015,3,brown bread,0.8,Bakery & Sweets
3,1174,26-01-2015,3,pip fruit,3.0,Fresh Food
17,4875,26-10-2015,2,bottled water,0.5,Beverages
71,4871,19-09-2015,1,shopping bags,5.12,Household & Hygiene
19,3009,14-08-2015,3,sausage,3.1,Fresh Food
2,3593,20-09-2015,3,whole milk,1.8,Dairy
38,4954,24-09-2015,1,soda,0.8,Beverages
2,4864,05-11-2015,3,whole milk,1.8,Dairy
24,4464,04-03-2015,2,pastry,3.1,Bakery & Sweets
7,3089,17-10-2015,3,citrus fruit,1.5,Fresh Food
58,3764,10-11-2015,3,ice cream,1.8,Frozen & Processed Food
2,1804,26-01-2015,1,whole milk,1.8,Dairy
2,4804,14-07-2015,3,whole milk,1.8,Dairy
9,3545,30-11-2015,3,frankfurter,5.5,Fresh Food
7,3904,30-01-2015,2,citrus fruit,1.5,Fresh Food
18,1893,11-01-2015,1,yogurt,2.2,Dairy
18,3418,13-03-2015,1,yogurt,2.2,Dairy
5,3694,10-02-2015,2,rolls/buns,1.2,Bakery & Sweets
38,2613,03-02-2015,3,soda,0.8,Beverages
66,3141,16-11-2015,1,onions,1.3,Fresh Food
16,4501,26-03-2015,1,butter milk,6.1,Dairy
9,3424,01-05-2015,3,frankfurter,5.5,Fresh Food
91,2564,12-05-2015,3,frozen dessert,2.8,Frozen & Processed Food
7,2575,22-02-2015,1,citrus fruit,1.5,Fresh Food
1,4507,15-08-2015,3,tropical fruit,7.8,Fresh Food
59,1492,29-01-2015,1,hard cheese,4.5,Dairy
74,1514,08-04-2015,3,whipped/sour cream,5.5,Dairy
23,1732,29-05-2015,3,pork,7.2,Fresh Food
66,3161,12-06-2015,2,onions,1.3,Fresh Food
1,3094,06-10-2015,3,tropical fruit,7.8,Fresh Food
4,1585,07-01-2015,2,other vegetables,0.8,Fresh Food
19,1707,09-06-2015,3,sausage,3.1,Fresh Food
14,2467,09-06-2015,1,chocolate,11.5,Bakery & Sweets
38,2143,12-02-2015,1,soda,0.8,Beverages
18,2088,09-02-2015,3,yogurt,2.2,Dairy
3,2814,08-01-2015,3,pip fruit,3.0,Fresh Food
17,3940,09-03-2015,1,bottled water,0.5,Beverages
50,4177,15-06-2015,3,bottled beer,1.8,Beverages
75,4260,19-10-2015,2,frozen vegetables,2.5,Frozen & Processed Food
39,2169,01-11-2015,2,detergent,5.5,Household & Hygiene
17,1612,06-11-2015,2,bottled water,0.5,Beverages
4,1464,03-06-2015,2,other vegetables,0.8,Fresh Food
18,3870,21-02-2015,2,yogurt,2.2,Dairy
121,3253,20-06-2015,3,sweet spreads,5.4,Bakery & Sweets
1,2784,13-11-2015,3,tropical fruit,7.8,Fresh Food
2,2548,11-11-2015,2,whole milk,1.8,Dairy
7,4064,10-02-2015,3,citrus fruit,1.5,Fresh Food
7,2309,23-03-2015,3,citrus fruit,1.5,Fresh Food
7,3104,13-05-2015,2,citrus fruit,1.5,Fresh Food
23,2849,24-11-2015,3,pork,7.2,Fresh Food
18,3461,26-06-2015,3,yogurt,2.2,Dairy
8,1601,02-12-2015,3,beef,19.5,Fresh Food
71,3701,15-04-2015,2,shopping bags,5.12,Household & Hygiene
74,3955,23-11-2015,3,whipped/sour cream,5.5,Dairy
4,4719,28-12-2015,1,other vegetables,0.8,Fresh Food
35,1690,21-08-2015,1,sugar,1.2,Bakery & Sweets
13,1315,26-08-2015,2,packaged fruit/vegetables,3.5,Fresh Food
1,3772,18-02-2015,1,tropical fruit,7.8,Fresh Food
2,3797,16-09-2015,2,whole milk,1.8,Dairy
25,3515,03-07-2015,1,canned beer,1.1,Beverages
1,4163,13-03-2015,1,tropical fruit,7.8,Fresh Food
100,1374,05-08-2015,1,chewing gum,0.5,Specialty & Seasonal
1,2775,07-01-2015,2,tropical fruit,7.8,Fresh Food
56,3937,25-04-2015,2,white wine,14.2,Beverages
2,3166,14-03-2015,3,whole milk,1.8,Dairy
25,1805,09-06-2015,2,canned beer,1.1,Beverages
1,2624,21-05-2015,1,tropical fruit,7.8,Fresh Food
10,4072,14-08-2015,1,chicken,7.2,Fresh Food
121,1794,17-09-2015,2,sweet spreads,5.4,Bakery & Sweets
13,3673,27-08-2015,2,packaged fruit/vegetables,3.5,Fresh Food
4,2696,02-09-2015,2,other vegetables,0.8,Fresh Food
7,1991,09-12-2015,3,citrus fruit,1.5,Fresh Food
74,2321,26-01-2015,1,whipped/sour cream,5.5,Dairy
21,2636,19-05-2015,3,hamburger meat,12.3,Fresh Food
17,4721,06-07-2015,3,bottled water,0.5,Beverages
36,3051,09-02-2015,1,frozen meals,9.7,Frozen & Processed Food
83,1705,20-07-2015,1,white bread,0.3,Bakery & Sweets
24,4714,30-08-2015,2,pastry,3.1,Bakery & Sweets
50,1327,08-06-2015,2,bottled beer,1.8,Beverages
1,4719,26-09-2015,3,tropical fruit,7.8,Fresh Food
19,3185,02-03-2015,2,sausage,3.1,Fresh Food
38,3621,05-03-2015,2,soda,0.8,Beverages
5,3308,17-07-2015,1,rolls/buns,1.2,Bakery & Sweets
64,1915,07-08-2015,1,UHT-milk,2.1,Dairy
93,2753,08-09-2015,2,nuts/prunes,6.2,Fresh Food
25,2792,24-10-2015,1,canned beer,1.1,Beverages
1,1723,08-12-2015,2,tropical fruit,7.8,Fresh Food
73,4398,08-11-2015,1,oil,3.4,Pantry Staples
5,4667,25-08-2015,1,rolls/buns,1.2,Bakery & Sweets
7,2691,05-02-2015,1,citrus fruit,1.5,Fresh Food
26,1636,05-12-2015,1,berries,10.8,Fresh Food
8,2681,02-05-2015,2,beef,19.5,Fresh Food
7,3854,19-03-2015,3,citrus fruit,1.5,Fresh Food
9,2571,17-07-2015,1,frankfurter,5.5,Fresh Food
2,3789,12-10-2015,2,whole milk,1.8,Dairy
8,4119,15-04-2015,2,beef,19.5,Fresh Food
3,3099,18-07-2015,1,pip fruit,3.0,Fresh Food
69,1213,07-02-2015,3,domestic eggs,1.25,Fresh Food
22,2294,31-08-2015,1,root vegetables,1.8,Fresh Food
152,2149,23-05-2015,2,softener,11.8,Household & Hygiene
2,4019,28-08-2015,3,whole milk,1.8,Dairy
9,4167,06-09-2015,2,frankfurter,5.5,Fresh Food
10,2885,19-11-2015,1,chicken,7.2,Fresh Food
19,4706,23-11-2015,3,sausage,3.1,Fresh Food
45,3786,11-05-2015,2,curd,9.8,Dairy
9,2019,18-02-2015,2,frankfurter,5.5,Fresh Food
3,4675,31-10-2015,2,pip fruit,3.0,Fresh Food
18,4042,30-04-2015,1,yogurt,2.2,Dairy
5,2102,14-02-2015,3,rolls/buns,1.2,Bakery & Sweets
10,2240,01-12-2015,1,chicken,7.2,Fresh Food
8,2151,16-07-2015,1,beef,19.5,Fresh Food
7,3878,24-07-2015,1,citrus fruit,1.5,Fresh Food
8,4235,25-09-2015,3,beef,19.5,Fresh Food
5,4817,20-12-2015,1,rolls/buns,1.2,Bakery & Sweets
24,1992,28-08-2015,1,pastry,3.1,Bakery & Sweets
25,3407,25-03-2015,1,canned beer,1.1,Beverages
2,3668,22-10-2015,1,whole milk,1.8,Dairy
3,3500,21-07-2015,2,pip fruit,3.0,Fresh Food
7,1874,15-06-2015,1,citrus fruit,1.5,Fresh Food
4,1343,01-11-2015,2,other vegetables,0.8,Fresh Food
7,3234,16-08-2015,1,citrus fruit,1.5,Fresh Food
8,1430,27-10-2015,3,beef,19.5,Fresh Food
57,3772,27-09-2015,2,meat,8.5,Fresh Food
64,2981,10-03-2015,2,UHT-milk,2.1,Dairy
9,1287,28-01-2015,2,frankfurter,5.5,Fresh Food
19,1500,08-03-2015,2,sausage,3.1,Fresh Food
50,2193,14-04-2015,3,bottled beer,1.8,Beverages
38,1997,21-07-2015,1,soda,0.8,Beverages
1,4546,03-09-2015,2,tropical fruit,7.8,Fresh Food
4,4736,21-07-2015,3,other vegetables,0.8,Fresh Food
21,1959,30-03-2015,2,hamburger meat,12.3,Fresh Food
42,1974,03-05-2015,1,fish,10.2,Fresh Food
9,2421,02-09-2015,2,frankfurter,5.5,Fresh Food
18,1513,03-08-2015,3,yogurt,2.2,Dairy
1,1905,07-07-2015,1,tropical fruit,7.8,Fresh Food
57,2810,08-09-2015,3,meat,8.5,Fresh Food
17,2867,12-11-2015,1,bottled water,0.5,Beverages
21,3962,18-09-2015,1,hamburger meat,12.3,Fresh Food
57,1088,30-11-2015,1,meat,8.5,Fresh Food
9,4976,17-07-2015,2,frankfurter,5.5,Fresh Food
10,4056,12-06-2015,3,chicken,7.2,Fresh Food
10,3611,13-02-2015,3,chicken,7.2,Fresh Food
80,1420,14-01-2015,3,salty snack,0.5,Snacks
2,4286,08-03-2015,1,whole milk,1.8,Dairy
5,4918,27-01-2015,2,rolls/buns,1.2,Bakery & Sweets
8,4783,22-10-2015,1,beef,19.5,Fresh Food
7,3709,26-10-2015,3,citrus fruit,1.5,Fresh Food
10,4289,08-10-2015,2,chicken,7.2,Fresh Food
7,1559,03-10-2015,2,citrus fruit,1.5,Fresh Food
17,2900,11-04-2015,2,bottled water,0.5,Beverages
19,1905,21-02-2015,3,sausage,3.1,Fresh Food
3,3527,29-09-2015,2,pip fruit,3.0,Fresh Food
9,1495,09-01-2015,2,frankfurter,5.5,Fresh Food
29,3558,03-04-2015,1,ham,15.2,Fresh Food
11,3128,20-04-2015,1,butter,3.2,Dairy
23,1863,04-08-2015,2,pork,7.2,Fresh Food
23,3841,19-07-2015,2,pork,7.2,Fresh Food
7,3903,06-10-2015,1,citrus fruit,1.5,Fresh Food
25,2658,16-10-2015,1,canned beer,1.1,Beverages
26,4272,06-06-2015,1,berries,10.8,Fresh Food
54,1120,26-09-2015,3,condensed milk,3.5,Dairy
10,2676,15-08-2015,3,chicken,7.2,Fresh Food
5,1697,21-05-2015,1,rolls/buns,1.2,Bakery & Sweets
23,2507,25-08-2015,2,pork,7.2,Fresh Food
2,4620,11-03-2015,1,whole milk,1.8,Dairy
22,3365,01-02-2015,3,root vegetables,1.8,Fresh Food
10,2978,05-06-2015,2,chicken,7.2,Fresh Food
22,2910,28-07-2015,3,root vegetables,1.8,Fresh Food
1,1061,05-09-2015,2,tropical fruit,7.8,Fresh Food
22,3276,03-04-2015,3,root vegetables,1.8,Fresh Food
100,1326,19-06-2015,2,chewing gum,0.5,Specialty & Seasonal
22,3023,28-07-2015,2,root vegetables,1.8,Fresh Food
10,2185,11-10-2015,2,chicken,7.2,Fresh Food
25,3552,16-06-2015,2,canned beer,1.1,Beverages
2,1967,20-01-2015,3,whole milk,1.8,Dairy
7,4708,20-03-2015,3,citrus fruit,1.5,Fresh Food
50,2874,15-02-2015,2,bottled beer,1.8,Beverages
2,4177,13-04-2015,2,whole milk,1.8,Dairy
66,1663,07-02-2015,3,onions,1.3,Fresh Food
19,2632,02-03-2015,2,sausage,3.1,Fresh Food
4,1377,14-03-2015,2,other vegetables,0.8,Fresh Food
50,4162,22-12-2015,2,bottled beer,1.8,Beverages
2,2270,01-07-2015,1,whole milk,1.8,Dairy
18,4829,03-11-2015,2,yogurt,2.2,Dairy
19,3811,14-04-2015,1,sausage,3.1,Fresh Food
